Freq.;V(out);K
1.25892541179416e+007;(1.09661249124578e+001dB,-2.17607922981698e+001°);0.55
1.26182753459066e+007;(1.12492127212239e+001dB,-2.26564317542524e+001°);0.55
1.26473634747114e+007;(1.15382180428061e+001dB,-2.36057836916112e+001°);0.55
1.26765186585784e+007;(1.18332371135881e+001dB,-2.46135461704873e+001°);0.55
1.27057410520853e+007;(1.21343368452194e+001dB,-2.56849038737434e+001°);0.55
1.27350308101665e+007;(1.24415452903497e+001dB,-2.68255770240316e+001°);0.55
1.27643880881134e+007;(1.27548397478113e+001dB,-2.80418720149684e+001°);0.55
1.27938130415752e+007;(1.30741319887108e+001dB,-2.93407320478913e+001°);0.55
1.28233058265601e+007;(1.33992500012322e+001dB,-3.07297850831579e+001°);0.55
1.28528665994361e+007;(1.37299155747470e+001dB,-3.22173850413768e+001°);0.55
1.28824955169313e+007;(1.40657169897370e+001dB,-3.38126403089776e+001°);0.55
1.29121927361353e+007;(1.44060760769318e+001dB,-3.55254210871823e+001°);0.55
1.29419584144998e+007;(1.47502090012653e+001dB,-3.73663338578899e+001°);0.55
1.29717927098395e+007;(1.50970803805502e+001dB,-3.93466471644389e+001°);0.55
1.30016957803328e+007;(1.54453508603206e+001dB,-4.14781480988981e+001°);0.55
1.30316677845229e+007;(1.57933191611286e+001dB,-4.37729037072235e+001°);0.55
1.30617088813183e+007;(1.61388610425136e+001dB,-4.62428968121822e+001°);0.55
1.30918192299940e+007;(1.64793697349230e+001dB,-4.88995031148790e+001°);0.55
1.31219989901919e+007;(1.68117052553503e+001dB,-5.17527785169449e+001°);0.55
1.31522483219223e+007;(1.71321635375671e+001dB,-5.48105362326429e+001°);0.55
1.31825673855640e+007;(1.74364800051010e+001dB,-5.80772170969808e+001°);0.55
1.32129563418657e+007;(1.77198850618293e+001dB,-6.15525977242041e+001°);0.55
1.32434153519466e+007;(1.79772292566021e+001dB,-6.52304408332942e+001°);0.55
1.32739445772973e+007;(1.82031913804218e+001dB,-6.90972638162822e+001°);0.55
1.33045441797808e+007;(1.83925715090938e+001dB,-7.31314677909165e+001°);0.55
1.33352143216331e+007;(1.85406526923412e+001dB,-7.73031003897485e+001°);0.55
1.33659551654643e+007;(1.86435925663232e+001dB,-8.15744875918462e+001°);0.55
1.33967668742593e+007;(1.86987865153380e+001dB,-8.59018425033086e+001°);0.55
1.34276496113785e+007;(1.87051362056391e+001dB,-9.02377559689046e+001°);0.55
1.34586035405594e+007;(1.86631682111362e+001dB,-9.45342523661408e+001°);0.55
1.34896288259164e+007;(1.85749767504072e+001dB,-9.87459365662907e+001°);0.55
1.35207256319427e+007;(1.84440031912709e+001dB,-1.02832731655066e+002°);0.55
1.35518941235103e+007;(1.82746990172977e+001dB,-1.06761823319532e+002°);0.55
1.35831344658714e+007;(1.80721368829967e+001dB,-1.10508635226167e+002°);0.55
1.36144468246594e+007;(1.78416327125821e+001dB,-1.14056877845173e+002°);0.55
1.36458313658891e+007;(1.75884253118922e+001dB,-1.17397871261874e+002°);0.55
1.36772882559584e+007;(1.73174375544987e+001dB,-1.20529411220236e+002°);0.55
1.37088176616484e+007;(1.70331228863670e+001dB,-1.23454437458756e+002°);0.55
1.37404197501250e+007;(1.67393870395327e+001dB,-1.26179705837512e+002°);0.55
1.37720946889394e+007;(1.64395681288373e+001dB,-1.28714593290830e+002°);0.55
1.38038426460287e+007;(1.61364571550611e+001dB,-1.31070099445185e+002°);0.55
1.38356637897177e+007;(1.58323431048658e+001dB,-1.33258060794242e+002°);0.55
1.38675582887188e+007;(1.55290703862467e+001dB,-1.35290563698312e+002°);0.55
1.38995263121334e+007;(1.52280999965621e+001dB,-1.37179527711808e+002°);0.55
1.39315680294529e+007;(1.49305689421704e+001dB,-1.38936426124570e+002°);0.55
1.39636836105593e+007;(1.46373448019944e+001dB,-1.40572111931238e+002°);0.55
1.39958732257261e+007;(1.43490739811850e+001dB,-1.42096721651024e+002°);0.55
1.40281370456195e+007;(1.40662232672087e+001dB,-1.43519634563636e+002°);0.55
1.40604752412990e+007;(1.37891149322757e+001dB,-1.44849469926897e+002°);0.55
1.40928879842186e+007;(1.35179559591011e+001dB,-1.46094109096237e+002°);0.55
1.41253754462274e+007;(1.32528621076995e+001dB,-1.47260733017271e+002°);0.55
1.41579377995707e+007;(1.29938775655310e+001dB,-1.48355868332589e+002°);0.55
1.41905752168908e+007;(1.27409908833936e+001dB,-1.49385437435324e+002°);0.55
1.42232878712281e+007;(1.24941478280632e+001dB,-1.50354809341515e+002°);0.55
1.42560759360218e+007;(1.22532616999393e+001dB,-1.51268849362412e+002°);0.55
1.42889395851109e+007;(1.20182215813656e+001dB,-1.52131966341378e+002°);0.55
1.43218789927353e+007;(1.17888989048666e+001dB,-1.52948156762998e+002°);0.55
1.43548943335364e+007;(1.15651526629441e+001dB,-1.53721045410165e+002°);0.55
1.43879857825583e+007;(1.13468335229921e+001dB,-1.54453922488297e+002°);0.55
1.44211535152486e+007;(1.11337870619852e+001dB,-1.55149777291213e+002°);0.55
1.44543977074592e+007;(1.09258562949744e+001dB,-1.55811328577570e+002°);0.55
1.44877185354475e+007;(1.07228836380408e+001dB,-1.56441051879355e+002°);0.55
1.45211161758773e+007;(1.05247124191008e+001dB,-1.57041203988543e+002°);0.55
1.45545908058195e+007;(1.03311880278366e+001dB,-1.57613844874316e+002°);0.55
1.45881426027534e+007;(1.01421587781276e+001dB,-1.58160857277864e+002°);0.55
1.46217717445671e+007;(9.95747654192195e+000dB,-1.58683964219467e+002°);0.55
1.46554784095590e+007;(9.77699720186201e+000dB,-1.59184744636334e+002°);0.55
1.46892627764385e+007;(9.60058096062730e+000dB,-1.59664647351650e+002°);0.55
1.47231250243271e+007;(9.42809253744073e+000dB,-1.60125003556879e+002°);0.55
1.47570653327588e+007;(9.25940127614554e+000dB,-1.60567037971354e+002°);0.55
1.47910838816819e+007;(9.09438118440704e+000dB,-1.60991878826132e+002°);0.55
1.48251808514594e+007;(8.93291091969420e+000dB,-1.61400566803225e+002°);0.55
1.48593564228699e+007;(8.77487373456214e+000dB,-1.61794063046857e+002°);0.55
1.48936107771090e+007;(8.62015739123594e+000dB,-1.62173256350221e+002°);0.55
1.49279440957898e+007;(8.46865405347144e+000dB,-1.62538969609435e+002°);0.55
1.49623565609442e+007;(8.32026016203768e+000dB,-1.62891965625854e+002°);0.55
1.49968483550236e+007;(8.17487629885454e+000dB,-1.63232952328515e+002°);0.55
1.50000000000000e+007;(8.16175524214847e+000dB,-1.63263495671090e+002°);0.55
Step Information: K=640m  (Run: 7/11);;0.64
1.00000000000000e+007;(-2.49691866121363e+000dB,1.28137262514050e+000°);0.64
1.00230523807790e+007;(-2.40487519792140e+000dB,1.18298596057451e+000°);0.64
1.00461579027840e+007;(-2.31231426058665e+000dB,1.08366477081540e+000°);0.64
1.00693166885180e+007;(-2.21922760567230e+000dB,9.83385681823529e-001°);0.64
1.00925288607668e+007;(-2.12560680262161e+000dB,8.82124576660036e-001°);0.64
1.01157945425990e+007;(-2.03144322828684e+000dB,7.79856565759246e-001°);0.64
1.01391138573668e+007;(-1.93672806115575e+000dB,6.76555955771841e-001°);0.64
1.01624869287070e+007;(-1.84145227536707e+000dB,5.72196216898413e-001°);0.64
1.01859138805412e+007;(-1.74560663450636e+000dB,4.66749948628143e-001°);0.64
1.02093948370768e+007;(-1.64918168517265e+000dB,3.60188843791839e-001°);0.64
1.02329299228075e+007;(-1.55216775030640e+000dB,2.52483650832337e-001°);0.64
1.02565192625141e+007;(-1.45455492226830e+000dB,1.43604134189381e-001°);0.64
1.02801629812647e+007;(-1.35633305565824e+000dB,3.35190326887960e-002°);0.64
1.03038612044162e+007;(-1.25749175986381e+000dB,-7.78039841811192e-002°);0.64
1.03276140576140e+007;(-1.15802039132567e+000dB,-1.90398362231142e-001°);0.64
1.03514216667934e+007;(-1.05790804550835e+000dB,-3.04298710904236e-001°);0.64
1.03752841581801e+007;(-9.57143548563382e-001dB,-4.19540854122877e-001°);0.64
1.03992016582906e+007;(-8.55715448671152e-001dB,-5.36161883803510e-001°);0.64
1.04231742939330e+007;(-7.53612007047931e-001dB,-6.54200216199786e-001°);0.64
1.04472021922080e+007;(-6.50821188602755e-001dB,-7.73695651251287e-001°);0.64
1.04712854805090e+007;(-5.47330652229228e-001dB,-8.94689435121911e-001°);0.64
1.04954242865232e+007;(-4.43127740716301e-001dB,-1.01722432613026e+000°);0.64
1.05196187382322e+007;(-3.38199470260538e-001dB,-1.14134466428364e+000°);0.64
1.05438689639126e+007;(-2.32532519563457e-001dB,-1.26709644464784e+000°);0.64
1.05681750921366e+007;(-1.26113218493842e-001dB,-1.39452739479774e+000°);0.64
1.05925372517729e+007;(-1.89275362979787e-002dB,-1.52368705661234e+000°);0.64
1.06169555719872e+007;(8.90389306641272e-002dB,-1.65462687269550e+000°);0.64
1.06414301822431e+007;(1.97800971676129e-001dB,-1.78740027774596e+000°);0.64
1.06659612123026e+007;(3.07373774938974e-001dB,-1.92206279516293e+000°);0.64
1.06905487922266e+007;(4.17772941383093e-001dB,-2.05867213929071e+000°);0.64
1.07151930523760e+007;(5.29014499042817e-001dB,-2.19728832364449e+000°);0.64
1.07398941234124e+007;(6.41114918017886e-001dB,-2.33797377554196e+000°);0.64
1.07646521362983e+007;(7.54091126047607e-001dB,-2.48079345757842e+000°);0.64
1.07894672222983e+007;(8.67960524724293e-001dB,-2.62581499641898e+000°);0.64
1.08143395129794e+007;(9.82741006373375e-001dB,-2.77310881942202e+000°);0.64
1.08392691402120e+007;(1.09845097162904e+000dB,-2.92274829964554e+000°);0.64
1.08642562361706e+007;(1.21510934773532e+000dB,-3.07480990983484e+000°);0.64
1.08893009333343e+007;(1.33273560760177e+000dB,-3.22937338603633e+000°);0.64
1.09144033644875e+007;(1.45134978964722e+000dB,-3.38652190153751e+000°);0.64
1.09395636627209e+007;(1.57097251846205e+000dB,-3.54634225188747e+000°);0.64
1.09647819614318e+007;(1.69162502632295e+000dB,-3.70892505181814e+000°);0.64
1.09900583943252e+007;(1.81332917559387e+000dB,-3.87436494495260e+000°);0.64
1.10153930954141e+007;(1.93610748204710e+000dB,-4.04276082726387e+000°);0.64
1.10407861990207e+007;(2.05998313913916e+000dB,-4.21421608532712e+000°);0.64
1.10662378397766e+007;(2.18498004327665e+000dB,-4.38883885050103e+000°);0.64
1.10917481526240e+007;(2.31112282010639e+000dB,-4.56674227026914e+000°);0.64
1.11173172728159e+007;(2.43843685186437e+000dB,-4.74804479808236e+000°);0.64
1.11429453359173e+007;(2.56694830581710e+000dB,-4.93287050316056e+000°);0.64
1.11686324778056e+007;(2.69668416382748e+000dB,-5.12134940184078e+000°);0.64
1.11943788346715e+007;(2.82767225307615e+000dB,-5.31361781220333e+000°);0.64
1.12201845430196e+007;(2.95994127796603e+000dB,-5.50981873386183e+000°);0.64
1.12460497396692e+007;(3.09352085323526e+000dB,-5.71010225497663e+000°);0.64
1.12719745617551e+007;(3.22844153829903e+000dB,-5.91462598873964e+000°);0.64
1.12979591467279e+007;(3.36473487283584e+000dB,-6.12355554178787e+000°);0.64
1.13240036323555e+007;(3.50243341362703e+000dB,-6.33706501723153e+000°);0.64
1.13501081567231e+007;(3.64157077264974e+000dB,-6.55533755523694e+000°);0.64
1.13762728582343e+007;(3.78218165641418e+000dB,-6.77856591438292e+000°);0.64
1.14024978756117e+007;(3.92430190652265e+000dB,-7.00695309731768e+000°);0.64
1.14287833478977e+007;(4.06796854141351e+000dB,-7.24071302458350e+000°);0.64
1.14551294144553e+007;(4.21321979923458e+000dB,-7.48007126085200e+000°);0.64
1.14815362149688e+007;(4.36009518176863e+000dB,-7.72526579822848e+000°);0.64
1.15080038894443e+007;(4.50863549930719e+000dB,-7.97654790174172e+000°);0.64
1.15345325782109e+007;(4.65888291633699e+000dB,-8.23418302264458e+000°);0.64
1.15611224219210e+007;(4.81088099786599e+000dB,-8.49845178571055e+000°);0.64
1.15877735615512e+007;(4.96467475616963e+000dB,-8.76965105733277e+000°);0.64
1.16144861384034e+007;(5.12031069768496e+000dB,-9.04809510191863e+000°);0.64
1.16412602941049e+007;(5.27783686971527e+000dB,-9.33411683483313e+000°);0.64
1.16680961706096e+007;(5.43730290653126e+000dB,-9.62806918098263e+000°);0.64
1.16949939101987e+007;(5.59876007436361e+000dB,-9.93032654906051e+000°);0.64
1.17219536554813e+007;(5.76226131467334e+000dB,-1.02412864325016e+001°);0.64
1.17489755493953e+007;(5.92786128495742e+000dB,-1.05613711493243e+001°);0.64
1.17760597352080e+007;(6.09561639619361e+000dB,-1.08910297342895e+001°);0.64
1.18032063565173e+007;(6.26558484584691e+000dB,-1.12307399981790e+001°);0.64
1.18304155572516e+007;(6.43782664514273e+000dB,-1.15810107705110e+001°);0.64
1.18576874816716e+007;(6.61240363905599e+000dB,-1.19423843436684e+001°);0.64
1.18850222743701e+007;(6.78937951715861e+000dB,-1.23154391382305e+001°);0.64
1.19124200802737e+007;(6.96881981310521e+000dB,-1.27007926112793e+001°);0.64
1.19398810446427e+007;(7.15079189010522e+000dB,-1.30991044315992e+001°);0.64
1.19674053130724e+007;(7.33536490921599e+000dB,-1.35110799480098e+001°);0.64
1.19949930314937e+007;(7.52260977668073e+000dB,-1.39374739795559e+001°);0.64
1.20226443461741e+007;(7.71259906580976e+000dB,-1.43790949589237e+001°);0.64
1.20503594037179e+007;(7.90540690803906e+000dB,-1.48368094632238e+001°);0.64
1.20781383510678e+007;(8.10110884677354e+000dB,-1.53115471691485e+001°);0.64
1.21059813355048e+007;(8.29978164639947e+000dB,-1.58043062724118e+001°);0.64
1.21338885046497e+007;(8.50150304739905e+000dB,-1.63161594142195e+001°);0.64
1.21618600064636e+007;(8.70635145677116e+000dB,-1.68482601601715e+001°);0.64
1.21898959892486e+007;(8.91440556091228e+000dB,-1.74018500792809e+001°);0.64
1.22179966016487e+007;(9.12574384567547e+000dB,-1.79782664724477e+001°);0.64
1.22461619926504e+007;(9.34044400544001e+000dB,-1.85789508004093e+001°);0.64
1.22743923115840e+007;(9.55858221960806e+000dB,-1.92054578604150e+001°);0.64
1.23026877081238e+007;(9.78023227091338e+000dB,-1.98594657580144e+001°);0.64
1.23310483322890e+007;(1.00054644751800e+001dB,-2.05427867145445e+001°);0.64
1.23594743344450e+007;(1.02343443866027e+001dB,-2.12573787410187e+001°);0.64
1.23879658653036e+007;(1.04669312361255e+001dB,-2.20053581936655e+001°);0.64
1.24165230759240e+007;(1.07032760529645e+001dB,-2.27890132033852e+001°);0.64
1.24451461177138e+007;(1.09434194106602e+001dB,-2.36108179383278e+001°);0.64
1.24738351424294e+007;(1.11873887292006e+001dB,-2.44734476123855e+001°);0.64
1.25025903021771e+007;(1.14351950537139e+001dB,-2.53797940884182e+001°);0.64
1.25314117494141e+007;(1.16868292181116e+001dB,-2.63329818381991e+001°);0.64
1.25602996369487e+007;(1.19422572891127e+001dB,-2.73363839047650e+001°);0.64
1.25892541179416e+007;(1.22014151728271e+001dB,-2.83936373589560e+001°);0.64
1.26182753459066e+007;(1.24642022534146e+001dB,-2.95086575407514e+001°);0.64
1.26473634747114e+007;(1.27304739226864e+001dB,-3.06856501162526e+001°);0.64
1.26765186585784e+007;(1.30000328531034e+001dB,-3.19291196503831e+001°);0.64
1.27057410520853e+007;(1.32726188677004e+001dB,-3.32438729807502e+001°);0.64
1.27350308101665e+007;(1.35478972737094e+001dB,-3.46350151681956e+001°);0.64
1.27643880881134e+007;(1.38254455585536e+001dB,-3.61079351873166e+001°);0.64
1.27938130415752e+007;(1.41047384061246e+001dB,-3.76682778079345e+001°);0.64
1.28233058265601e+007;(1.43851310890165e+001dB,-3.93218973252789e+001°);0.64
1.28528665994361e+007;(1.46658414422887e+001dB,-4.10747879695693e+001°);0.64
1.28824955169313e+007;(1.49459308417741e+001dB,-4.29329850542681e+001°);0.64
1.29121927361353e+007;(1.52242849102627e+001dB,-4.49024303568687e+001°);0.64
1.29419584144998e+007;(1.54995950697242e+001dB,-4.69887950969954e+001°);0.64
1.29717927098395e+007;(1.57703425487807e+001dB,-4.91972545090891e+001°);0.64
1.30016957803328e+007;(1.60347870242554e+001dB,-5.15322098213362e+001°);0.64
1.30316677845229e+007;(1.62909626743986e+001dB,-5.39969569326583e+001°);0.64
1.30617088813183e+007;(1.65366849544046e+001dB,-5.65933066877081e+001°);0.64
1.30918192299940e+007;(1.67695717212876e+001dB,-5.93211696655760e+001°);0.64
1.31219989901919e+007;(1.69870822296364e+001dB,-6.21781286736318e+001°);0.64
1.31522483219223e+007;(1.71865767565234e+001dB,-6.51590337994641e+001°);0.64
1.31825673855640e+007;(1.73653979856981e+001dB,-6.82556660600690e+001°);0.64
1.32129563418657e+007;(1.75209727050540e+001dB,-7.14565234987298e+001°);0.64
1.32434153519466e+007;(1.76509290032493e+001dB,-7.47467844485854e+001°);0.64
1.32739445772973e+007;(1.77532204750754e+001dB,-7.81084933100179e+001°);0.64
1.33045441797808e+007;(1.78262457665921e+001dB,-8.15209929650705e+001°);0.64
1.33352143216331e+007;(1.78689500797453e+001dB,-8.49615963791641e+001°);0.64
1.33659551654643e+007;(1.78808958349245e+001dB,-8.84064533001709e+001°);0.64
1.33967668742593e+007;(1.78622928705884e+001dB,-9.18315344948583e+001°);0.64
1.34276496113785e+007;(1.78139839008374e+001dB,-9.52136344347877e+001°);0.64
1.34586035405594e+007;(1.77373873037367e+001dB,-9.85312898776100e+001°);0.64
1.34896288259164e+007;(1.76344051722319e+001dB,-1.01765527401130e+002°);0.64
1.35207256319427e+007;(1.75073085958783e+001dB,-1.04900383126836e+002°);0.64
1.35518941235103e+007;(1.73586136410134e+001dB,-1.07923174422342e+002°);0.64
1.35831344658714e+007;(1.71909605206404e+001dB,-1.10824537528475e+002°);0.64
1.36144468246594e+007;(1.70070056746746e+001dB,-1.13598270306159e+002°);0.64
1.36458313658891e+007;(1.68093328753331e+001dB,-1.16241032812253e+002°);0.64
1.36772882559584e+007;(1.66003859219681e+001dB,-1.18751960844002e+002°);0.64
1.37088176616484e+007;(1.63824225998948e+001dB,-1.21132241816476e+002°);0.64
1.37404197501250e+007;(1.61574876139180e+001dB,-1.23384691965848e+002°);0.64
1.37720946889394e+007;(1.59274011577335e+001dB,-1.25513362109476e+002°);0.64
1.38038426460287e+007;(1.56937594693017e+001dB,-1.27523188281369e+002°);0.64
1.38356637897177e+007;(1.54579439153448e+001dB,-1.29419694698727e+002°);0.64
1.38675582887188e+007;(1.52211356247897e+001dB,-1.31208750071375e+002°);0.64
1.38995263121334e+007;(1.49843332800729e+001dB,-1.32896374080784e+002°);0.64
1.39315680294529e+007;(1.47483722628653e+001dB,-1.34488588508455e+002°);0.64
1.39636836105593e+007;(1.45139438729751e+001dB,-1.35991306495329e+002°);0.64
1.39958732257261e+007;(1.42816137686236e+001dB,-1.37410253315875e+002°);0.64
1.40281370456195e+007;(1.40518391090564e+001dB,-1.38750912492607e+002°);0.64
1.40604752412990e+007;(1.38249841255441e+001dB,-1.40018491796234e+002°);0.64
1.40928879842186e+007;(1.36013340188068e+001dB,-1.41217904496977e+002°);0.64
1.41253754462274e+007;(1.33811071954281e+001dB,-1.42353762045013e+002°);0.64
1.41579377995707e+007;(1.31644659272790e+001dB,-1.43430375102292e+002°);0.64
1.41905752168908e+007;(1.29515255584273e+001dB,-1.44451760496513e+002°);0.64
1.42232878712281e+007;(1.27423624030004e+001dB,-1.45421652213760e+002°);0.64
1.42560759360218e+007;(1.25370204822316e+001dB,-1.46343514993407e+002°);0.64
1.42889395851109e+007;(1.23355172447165e+001dB,-1.47220559447954e+002°);0.64
1.43218789927353e+007;(1.21378484044557e+001dB,-1.48055757913822e+002°);0.64
1.43548943335364e+007;(1.19439920191130e+001dB,-1.48851860459704e+002°);0.64
1.43879857825583e+007;(1.17539119177454e+001dB,-1.49611410648464e+002°);0.64
1.44211535152486e+007;(1.15675605741331e+001dB,-1.50336760777213e+002°);0.64
1.44543977074592e+007;(1.13848815093813e+001dB,-1.51030086416568e+002°);0.64
1.44877185354475e+007;(1.12058112960234e+001dB,-1.51693400141531e+002°);0.64
1.45211161758773e+007;(1.10302812255880e+001dB,-1.52328564398486e+002°);0.64
1.45545908058195e+007;(1.08582186925113e+001dB,-1.52937303490197e+002°);0.64
1.45881426027534e+007;(1.06895483393587e+001dB,-1.53521214686906e+002°);0.64
1.46217717445671e+007;(1.05241930014717e+001dB,-1.54081778489486e+002°);0.64
1.46554784095590e+007;(1.03620744832682e+001dB,-1.54620368082280e+002°);0.64
1.46892627764385e+007;(1.02031141934068e+001dB,-1.55138258020354e+002°);0.64
1.47231250243271e+007;(1.00472336617466e+001dB,-1.55636632199669e+002°);0.64
1.47570653327588e+007;(9.89435495741512e+000dB,-1.56116591160118e+002°);0.64
1.47910838816819e+007;(9.74440102423067e+000dB,-1.56579158771152e+002°);0.64
1.48251808514594e+007;(9.59729594714040e+000dB,-1.57025288348330e+002°);0.64
1.48593564228699e+007;(9.45296516115475e+000dB,-1.57455868247078e+002°);0.64
1.48936107771090e+007;(9.31133561242315e+000dB,-1.57871726977356e+002°);0.64
1.49279440957898e+007;(9.17233587955159e+000dB,-1.58273637880177e+002°);0.64
1.49623565609442e+007;(9.03589626196333e+000dB,-1.58662323403985e+002°);0.64
1.49968483550236e+007;(8.90194884101097e+000dB,-1.59038459016065e+002°);0.64
1.50000000000000e+007;(8.88984671261925e+000dB,-1.59072182156213e+002°);0.64
Step Information: K=730m  (Run: 8/11);;0.73
1.00000000000000e+007;(-1.30468179837371e+000dB,2.38431565906337e-001°);0.73
1.00230523807790e+007;(-1.21218291026321e+000dB,1.25879253397652e-001°);0.73
1.00461579027840e+007;(-1.11916297606489e+000dB,1.21311114883434e-002°);0.73
1.00693166885180e+007;(-1.02561380351495e+000dB,-1.02842779268574e-001°);0.73
1.00925288607668e+007;(-9.31527019967676e-001dB,-2.19073293112934e-001°);0.73
1.01157945425990e+007;(-8.36894067303467e-001dB,-3.36592297211325e-001°);0.73
1.01391138573668e+007;(-7.41706196668217e-001dB,-4.55432691611504e-001°);0.73
1.01624869287070e+007;(-6.45954463038158e-001dB,-5.75628451119415e-001°);0.73
1.01859138805412e+007;(-5.49629719604021e-001dB,-6.97214669205437e-001°);0.73
1.02093948370768e+007;(-4.52722611968270e-001dB,-8.20227604054432e-001°);0.73
1.02329299228075e+007;(-3.55223572148345e-001dB,-9.44704726880217e-001°);0.73
1.02565192625141e+007;(-2.57122812380051e-001dB,-1.07068477263516e+000°);0.73
1.02801629812647e+007;(-1.58410318713171e-001dB,-1.19820779325020e+000°);0.73
1.03038612044162e+007;(-5.90758443927960e-002dB,-1.32731521355481e+000°);0.73
1.03276140576140e+007;(4.08910969808142e-002dB,-1.45804989002863e+000°);0.73
1.03514216667934e+007;(1.41501238522230e-001dB,-1.59045617255804e+000°);0.73
1.03752841581801e+007;(2.42765567367013e-001dB,-1.72457996936921e+000°);0.73
1.03992016582906e+007;(3.44695332223108e-001dB,-1.86046881532489e+000°);0.73
1.04231742939330e+007;(4.47302051174505e-001dB,-1.99817194379891e+000°);0.73
1.04472021922080e+007;(5.50597519745820e-001dB,-2.13774036233093e+000°);0.73
1.04712854805090e+007;(6.54593819235896e-001dB,-2.27922693229945e+000°);0.73
1.04954242865232e+007;(7.59303325327837e-001dB,-2.42268645285853e+000°);0.73
1.05196187382322e+007;(8.64738716985017e-001dB,-2.56817574940089e+000°);0.73
1.05438689639126e+007;(9.70912985640786e-001dB,-2.71575376682959e+000°);0.73
1.05681750921366e+007;(1.07783944468949e+000dB,-2.86548166794142e+000°);0.73
1.05925372517729e+007;(1.18553173928824e+000dB,-3.01742293724357e+000°);0.73
1.06169555719872e+007;(1.29400385647617e+000dB,-3.17164349055133e+000°);0.73
1.06414301822431e+007;(1.40327013561990e+000dB,-3.32821179073742e+000°);0.73
1.06659612123026e+007;(1.51334527919209e+000dB,-3.48719897003070e+000°);0.73
1.06905487922266e+007;(1.62424436389040e+000dB,-3.64867895929207e+000°);0.73
1.07151930523760e+007;(1.73598285210324e+000dB,-3.81272862472488e+000°);0.73
1.07398941234124e+007;(1.84857660372851e+000dB,-3.97942791251305e+000°);0.73
1.07646521362983e+007;(1.96204188834984e+000dB,-4.14886000191419e+000°);0.73
1.07894672222983e+007;(2.07639539777527e+000dB,-4.32111146737719e+000°);0.73
1.08143395129794e+007;(2.19165425894028e+000dB,-4.49627245029449e+000°);0.73
1.08392691402120e+007;(2.30783604717780e+000dB,-4.67443684104609e+000°);0.73
1.08642562361706e+007;(2.42495879985432e+000dB,-4.85570247204338e+000°);0.73
1.08893009333343e+007;(2.54304103036998e+000dB,-5.04017132253334e+000°);0.73
1.09144033644875e+007;(2.66210174251893e+000dB,-5.22794973598442e+000°);0.73
1.09395636627209e+007;(2.78216044520177e+000dB,-5.41914865093755e+000°);0.73
1.09647819614318e+007;(2.90323716748061e+000dB,-5.61388384627586e+000°);0.73
1.09900583943252e+007;(3.02535247396203e+000dB,-5.81227620194101e+000°);0.73
1.10153930954141e+007;(3.14852748048994e+000dB,-6.01445197620583e+000°);0.73
1.10407861990207e+007;(3.27278387012440e+000dB,-6.22054310070028e+000°);0.73
1.10662378397766e+007;(3.39814390937765e+000dB,-6.43068749448509e+000°);0.73
1.10917481526240e+007;(3.52463046467077e+000dB,-6.64502939856926e+000°);0.73
1.11173172728159e+007;(3.65226701896729e+000dB,-6.86371973238192e+000°);0.73
1.11429453359173e+007;(3.78107768853078e+000dB,-7.08691647383133e+000°);0.73
1.11686324778056e+007;(3.91108723974283e+000dB,-7.31478506471547e+000°);0.73
1.11943788346715e+007;(4.04232110590635e+000dB,-7.54749884339505e+000°);0.73
1.12201845430196e+007;(4.17480540394420e+000dB,-7.78523950679444e+000°);0.73
1.12460497396692e+007;(4.30856695088870e+000dB,-8.02819760396731e+000°);0.73
1.12719745617551e+007;(4.44363328003718e+000dB,-8.27657306364757e+000°);0.73
1.12979591467279e+007;(4.58003265662949e+000dB,-8.53057575840679e+000°);0.73
1.13240036323555e+007;(4.71779409287746e+000dB,-8.79042610825554e+000°);0.73
1.13501081567231e+007;(4.85694736214892e+000dB,-9.05635572676127e+000°);0.73
1.13762728582343e+007;(4.99752301207643e+000dB,-9.32860811301010e+000°);0.73
1.14024978756117e+007;(5.13955237632328e+000dB,-9.60743939301383e+000°);0.73
1.14287833478977e+007;(5.28306758469700e+000dB,-9.89311911446124e+000°);0.73
1.14551294144553e+007;(5.42810157125075e+000dB,-1.01859310990327e+001°);0.73
1.14815362149688e+007;(5.57468807995649e+000dB,-1.04861743568416e+001°);0.73
1.15080038894443e+007;(5.72286166746854e+000dB,-1.07941640679372e+001°);0.73
1.15345325782109e+007;(5.87265770242043e+000dB,-1.11102326361981e+001°);0.73
1.15611224219210e+007;(6.02411236061205e+000dB,-1.14347308213726e+001°);0.73
1.15877735615512e+007;(6.17726261534362e+000dB,-1.17680289554684e+001°);0.73
1.16144861384034e+007;(6.33214622203861e+000dB,-1.21105182501766e+001°);0.73
1.16412602941049e+007;(6.48880169616541e+000dB,-1.24626122025118e+001°);0.73
1.16680961706096e+007;(6.64726828331505e+000dB,-1.28247481063813e+001°);0.73
1.16949939101987e+007;(6.80758592011679e+000dB,-1.31973886783361e+001°);0.73
1.17219536554813e+007;(6.96979518447124e+000dB,-1.35810238063182e+001°);0.73
1.17489755493953e+007;(7.13393723334831e+000dB,-1.39761724307798e+001°);0.73
1.17760597352080e+007;(7.30005372612814e+000dB,-1.43833845681103e+001°);0.73
1.18032063565173e+007;(7.46818673115584e+000dB,-1.48032434868423e+001°);0.73
1.18304155572516e+007;(7.63837861282417e+000dB,-1.52363680476059e+001°);0.73
1.18576874816716e+007;(7.81067189609078e+000dB,-1.56834152182318e+001°);0.73
